trial,time,depot_id,drone_ids,lat,lon,num_drones
91,49,5,dn15,37.739611,-122.492203,1
91,50,5,dn15,37.739611,-122.492203,1
91,51,5,dn15,37.739611,-122.492203,1
91,52,5,dn15,37.739611,-122.492203,1
91,53,5,dn15,37.739611,-122.492203,1
91,54,5,dn15,37.739611,-122.492203,1
91,55,1,dn1;dn3,37.774524,-122.473656,2
91,55,5,dn15,37.739611,-122.492203,1
91,56,5,dn15,37.739611,-122.492203,1
91,57,3,dn9,37.718779,-122.462401,1
91,57,5,dn15,37.739611,-122.492203,1
91,59,2,dn6,37.751751,-122.410654,1
91,61,5,dn14,37.739611,-122.492203,1
91,62,4,dn10,37.78929,-122.426797,1
91,67,3,dn8,37.718779,-122.462401,1
91,67,4,dn12,37.78929,-122.426797,1
91,68,4,dn12,37.78929,-122.426797,1
91,69,5,dn15,37.739611,-122.492203,1
91,70,5,dn13;dn15,37.739611,-122.492203,2
91,71,5,dn13;dn15,37.739611,-122.492203,2
91,72,5,dn13;dn15,37.739611,-122.492203,2
91,73,5,dn13;dn15,37.739611,-122.492203,2
91,74,5,dn13;dn15,37.739611,-122.492203,2
91,75,1,dn2,37.774524,-122.473656,1
91,75,5,dn13;dn15,37.739611,-122.492203,2
91,76,2,dn5,37.751751,-122.410654,1
91,76,5,dn13;dn15,37.739611,-122.492203,2
91,77,3,dn8,37.718779,-122.462401,1
91,77,5,dn13;dn15,37.739611,-122.492203,2
91,78,5,dn13;dn15,37.739611,-122.492203,2
91,79,5,dn13;dn15,37.739611,-122.492203,2
91,80,5,dn13;dn15,37.739611,-122.492203,2
91,81,5,dn15,37.739611,-122.492203,1
91,82,4,dn11,37.78929,-122.426797,1
91,82,5,dn15,37.739611,-122.492203,1
91,83,1,dn1,37.774524,-122.473656,1
91,83,2,dn4,37.751751,-122.410654,1
91,83,5,dn14,37.739611,-122.492203,1
91,84,2,dn4,37.751751,-122.410654,1
91,84,5,dn14,37.739611,-122.492203,1
91,85,2,dn4,37.751751,-122.410654,1
91,85,5,dn14,37.739611,-122.492203,1
91,86,2,dn4,37.751751,-122.410654,1
91,86,3,dn7,37.718779,-122.462401,1
91,86,5,dn14,37.739611,-122.492203,1
91,87,3,dn7,37.718779,-122.462401,1
91,87,5,dn14,37.739611,-122.492203,1
91,88,3,dn7,37.718779,-122.462401,1
91,88,5,dn13;dn14,37.739611,-122.492203,2
91,89,5,dn13;dn14,37.739611,-122.492203,2
91,90,5,dn14,37.739611,-122.492203,1
91,91,5,dn14,37.739611,-122.492203,1
91,92,5,dn14,37.739611,-122.492203,1
91,95,1,dn3,37.774524,-122.473656,1
91,95,3,dn8;dn9,37.718779,-122.462401,2
91,96,3,dn8;dn9,37.718779,-122.462401,2
91,97,3,dn8;dn9,37.718779,-122.462401,2
91,98,3,dn9,37.718779,-122.462401,1
91,98,5,dn15,37.739611,-122.492203,1
91,99,1,dn2,37.774524,-122.473656,1
91,99,3,dn9,37.718779,-122.462401,1
91,99,5,dn15,37.739611,-122.492203,1
92,0,1,dn1;dn2;dn3,37.774524,-122.473656,3
92,0,2,dn4;dn5;dn6,37.751751,-122.410654,3
92,0,3,dn7;dn8;dn9,37.718779,-122.462401,3
92,0,4,dn10;dn11;dn12,37.78929,-122.426797,3
92,0,5,dn13;dn14;dn15,37.739611,-122.492203,3
92,9,3,dn8,37.718779,-122.462401,1
92,10,5,dn13,37.739611,-122.492203,1
92,11,5,dn15,37.739611,-122.492203,1
92,14,3,dn9,37.718779,-122.462401,1
92,14,5,dn14,37.739611,-122.492203,1
92,19,5,dn15,37.739611,-122.492203,1
92,20,1,dn3,37.774524,-122.473656,1
92,24,1,dn1;dn2,37.774524,-122.473656,2
92,24,2,dn6,37.751751,-122.410654,1
92,24,4,dn11,37.78929,-122.426797,1
92,24,5,dn13,37.739611,-122.492203,1
92,27,3,dn8,37.718779,-122.462401,1
92,30,2,dn4,37.751751,-122.410654,1
92,30,3,dn7,37.718779,-122.462401,1
92,30,5,dn13;dn14,37.739611,-122.492203,2
92,32,1,dn2,37.774524,-122.473656,1
92,34,1,dn1,37.774524,-122.473656,1
92,34,4,dn10,37.78929,-122.426797,1
92,37,3,dn8,37.718779,-122.462401,1
92,38,3,dn9,37.718779,-122.462401,1
92,38,5,dn13,37.739611,-122.492203,1
92,40,5,dn14,37.739611,-122.492203,1
92,42,3,dn7,37.718779,-122.462401,1
92,42,4,dn11;dn12,37.78929,-122.426797,2
92,43,5,dn15,37.739611,-122.492203,1
92,44,5,dn15,37.739611,-122.492203,1
92,45,5,dn15,37.739611,-122.492203,1
92,46,1,dn2,37.774524,-122.473656,1
92,46,5,dn15,37.739611,-122.492203,1
92,47,1,dn2,37.774524,-122.473656,1
92,47,3,dn8,37.718779,-122.462401,1
92,47,5,dn13;dn15,37.739611,-122.492203,2
92,48,1,dn2;dn3,37.774524,-122.473656,2
92,48,2,dn5,37.751751,-122.410654,1
92,48,3,dn9,37.718779,-122.462401,1
92,48,5,dn13;dn15,37.739611,-122.492203,2
92,49,1,dn2;dn3,37.774524,-122.473656,2
92,49,2,dn5,37.751751,-122.410654,1
92,49,3,dn9,37.718779,-122.462401,1
92,49,5,dn13;dn15,37.739611,-122.492203,2
92,50,1,dn2;dn3,37.774524,-122.473656,2
92,50,2,dn5,37.751751,-122.410654,1
92,50,3,dn9,37.718779,-122.462401,1
92,50,5,dn13;dn15,37.739611,-122.492203,2
92,51,1,dn2;dn3,37.774524,-122.473656,2
92,51,2,dn5,37.751751,-122.410654,1
92,51,3,dn9,37.718779,-122.462401,1
