trial,time,depot_id,pkg_id,pkg_lat,pkg_lon,depot_lat,depot_lon,distance,approx_travel_time
75,0,3,pkg3,37.7295778345244,-122.463867832025,37.718779,-122.462401,1.1974222296550932,3
75,0,3,pkg7,37.71210892262495,-122.4967774664928,37.718779,-122.462401,3.087116867018879,7
75,0,3,pkg10,37.732290002764714,-122.48019834106225,37.718779,-122.462401,2.151056329852971,5
75,0,3,pkg11,37.74808439483427,-122.46219194218193,37.718779,-122.462401,3.230971180690295,7
75,0,3,pkg13,37.7272996576885,-122.4876573472766,37.718779,-122.462401,2.394340605777925,6
75,0,3,pkg14,37.71744902712163,-122.41903327825818,37.718779,-122.462401,3.7850208241603878,9
75,0,3,pkg16,37.71809838576363,-122.42427822780124,37.718779,-122.462401,3.3255753276706406,8
75,0,3,pkg17,37.71867237677381,-122.47008105362968,37.718779,-122.462401,0.6698838346719663,2
75,0,3,pkg18,37.74771011169157,-122.50390354109732,37.718779,-122.462401,4.823284678299911,11
75,0,3,pkg19,37.73798476460163,-122.48981740431864,37.718779,-122.462401,3.193339102544213,7
75,0,3,pkg20,37.73332599912251,-122.50695991497534,37.718779,-122.462401,4.203240383936623,10
75,0,3,pkg22,37.74536557417965,-122.47159070622767,37.718779,-122.462401,3.0386833582251134,7
75,0,4,pkg1,37.78014157552541,-122.40293932773004,37.78929,-122.426797,2.310664076115518,5
75,0,4,pkg4,37.788847778478086,-122.40668279012358,37.78929,-122.426797,1.7531837228373655,4
75,0,4,pkg8,37.79630480552969,-122.42470954266236,37.78929,-122.426797,0.794476051881704,2
75,0,4,pkg9,37.789460113286,-122.413245948803,37.78929,-122.426797,1.180811649614173,3
75,0,5,pkg10,37.732290002764714,-122.48019834106225,37.739611,-122.492203,1.3217931401466825,3
75,0,5,pkg11,37.74808439483427,-122.46219194218193,37.739611,-122.492203,2.778023148375105,6
75,0,5,pkg13,37.7272996576885,-122.4876573472766,37.739611,-122.492203,1.414019538926708,4
75,0,5,pkg18,37.74771011169157,-122.50390354109732,37.739611,-122.492203,1.3556316097418777,3
75,0,5,pkg19,37.73798476460163,-122.48981740431864,37.739611,-122.492203,0.2746042892797153,1
75,0,5,pkg20,37.73332599912251,-122.50695991497534,37.739611,-122.492203,1.4614179163543308,4
75,0,5,pkg22,37.74536557417965,-122.47159070622767,37.739611,-122.492203,1.9056698277711075,5
75,8,5,pkg10,37.732290002764714,-122.48019834106225,37.739611,-122.492203,1.3217931401466825,3
75,8,5,pkg11,37.74808439483427,-122.46219194218193,37.739611,-122.492203,2.778023148375105,6
75,8,5,pkg20,37.73332599912251,-122.50695991497534,37.739611,-122.492203,1.4614179163543308,4
75,8,5,pkg22,37.74536557417965,-122.47159070622767,37.739611,-122.492203,1.9056698277711075,5
75,12,3,pkg11,37.74808439483427,-122.46219194218193,37.718779,-122.462401,3.230971180690295,7
75,12,3,pkg14,37.71744902712163,-122.41903327825818,37.718779,-122.462401,3.7850208241603878,9
75,12,3,pkg16,37.71809838576363,-122.42427822780124,37.718779,-122.462401,3.3255753276706406,8
75,12,3,pkg20,37.73332599912251,-122.50695991497534,37.718779,-122.462401,4.203240383936623,10
75,12,3,pkg22,37.74536557417965,-122.47159070622767,37.718779,-122.462401,3.0386833582251134,7
75,12,3,pkg24,37.71212093713165,-122.41918389360005,37.718779,-122.462401,3.8401261048323887,9
75,12,3,pkg27,37.730272477000675,-122.47351069900641,37.718779,-122.462401,1.595030178393707,4
75,12,5,pkg11,37.74808439483427,-122.46219194218193,37.739611,-122.492203,2.778023148375105,6
75,12,5,pkg20,37.73332599912251,-122.50695991497534,37.739611,-122.492203,1.4614179163543308,4
75,12,5,pkg22,37.74536557417965,-122.47159070622767,37.739611,-122.492203,1.9056698277711075,5
75,12,5,pkg27,37.730272477000675,-122.47351069900641,37.739611,-122.492203,1.9278535237342354,5
75,13,5,pkg11,37.74808439483427,-122.46219194218193,37.739611,-122.492203,2.778023148375105,6
75,13,5,pkg20,37.73332599912251,-122.50695991497534,37.739611,-122.492203,1.4614179163543308,4
75,13,5,pkg27,37.730272477000675,-122.47351069900641,37.739611,-122.492203,1.9278535237342354,5
75,14,1,pkg11,37.74808439483427,-122.46219194218193,37.774524,-122.473656,3.081526619377782,7
75,14,1,pkg25,37.78623266512131,-122.44001084329894,37.774524,-122.473656,3.2031611848307437,7
75,14,1,pkg27,37.730272477000675,-122.47351069900641,37.774524,-122.473656,4.878746861979194,11
75,14,1,pkg29,37.773920706974764,-122.4245059744979,37.774524,-122.473656,4.283712002067821,10
75,15,1,pkg25,37.78623266512131,-122.44001084329894,37.774524,-122.473656,3.2031611848307437,7
75,15,1,pkg27,37.730272477000675,-122.47351069900641,37.774524,-122.473656,4.878746861979194,11
75,15,1,pkg29,37.773920706974764,-122.4245059744979,37.774524,-122.473656,4.283712002067821,10
75,17,2,pkg24,37.71212093713165,-122.41918389360005,37.751751,-122.410654,4.432100321538809,10
75,17,2,pkg26,37.78175054335643,-122.41435070036997,37.751751,-122.410654,3.323098252049771,8
75,17,2,pkg28,37.715514106083994,-122.40291785155185,37.751751,-122.410654,4.051689324981235,9
75,17,2,pkg29,37.773920706974764,-122.4245059744979,37.751751,-122.410654,2.726048126548027,6
75,17,2,pkg30,37.734971191496115,-122.40829866836205,37.751751,-122.410654,1.861337653992278,4
75,17,3,pkg24,37.71212093713165,-122.41918389360005,37.718779,-122.462401,3.8401261048323887,9
75,17,3,pkg27,37.730272477000675,-122.47351069900641,37.718779,-122.462401,1.595030178393707,4
75,18,1,pkg29,37.773920706974764,-122.4245059744979,37.774524,-122.473656,4.283712002067821,10
75,18,1,pkg31,37.763144565374276,-122.50072617550939,37.774524,-122.473656,2.672202775418427,6
75,18,3,pkg24,37.71212093713165,-122.41918389360005,37.718779,-122.462401,3.8401261048323887,9
75,20,1,pkg29,37.773920706974764,-122.4245059744979,37.774524,-122.473656,4.283712002067821,10
75,20,1,pkg33,37.74335776872143,-122.49780405335517,37.774524,-122.473656,4.029732537684929,9
75,20,5,pkg33,37.74335776872143,-122.49780405335517,37.739611,-122.492203,0.6395938000399606,2
75,24,2,pkg28,37.715514106083994,-122.40291785155185,37.751751,-122.410654,4.051689324981235,9
75,24,2,pkg30,37.734971191496115,-122.40829866836205,37.751751,-122.410654,1.861337653992278,4
75,24,2,pkg32,37.7901913043451,-122.41005634358106,37.751751,-122.410654,4.238363435081867,10
75,24,2,pkg35,37.75325123830934,-122.4258676441358,37.751751,-122.410654,1.3364434382291528,3
75,24,2,pkg36,37.75007116770124,-122.4279288355442,37.751751,-122.410654,1.5172524828064915,4
75,24,4,pkg32,37.7901913043451,-122.41005634358106,37.78929,-122.426797,1.4619300649225553,4
75,24,4,pkg35,37.75325123830934,-122.4258676441358,37.78929,-122.426797,3.9740992700855555,9
75,24,4,pkg36,37.75007116770124,-122.4279288355442,37.78929,-122.426797,4.325001838082605,10
75,25,5,pkg34,37.76210444274196,-122.4778211118258,37.739611,-122.492203,2.7787071746695307,6
75,25,5,pkg37,37.759148331123136,-122.50398695064203,37.739611,-122.492203,2.3863475810774197,6
75,29,1,pkg35,37.75325123830934,-122.4258676441358,37.774524,-122.473656,4.780539908647475,11
75,29,1,pkg36,37.75007116770124,-122.4279288355442,37.774524,-122.473656,4.812250548340769,11
75,29,1,pkg37,37.759148331123136,-122.50398695064203,37.774524,-122.473656,3.1405247614073124,7
75,29,1,pkg38,37.778253606233875,-122.42107664200148,37.774524,-122.473656,4.6001913638170855,10
75,29,1,pkg39,37.74559313829307,-122.47332512395003,37.774524,-122.473656,3.1897579317693374,7
75,29,3,pkg35,37.75325123830934,-122.4258676441358,37.718779,-122.462401,4.958424699072872,11
75,29,3,pkg36,37.75007116770124,-122.4279288355442,37.718779,-122.462401,4.575216186727951,10
75,29,3,pkg39,37.74559313829307,-122.47332512395003,37.718779,-122.462401,3.1058716022535307,7
75,32,5,pkg42,37.762652954590884,-122.50316932887267,37.739611,-122.492203,2.714236638419312,6
75,34,3,pkg35,37.75325123830934,-122.4258676441358,37.718779,-122.462401,4.958424699072872,11
