timestep,drone,package,earliest_time_attempt,latest_time_attemp,success_return
79.0,dn4,pkg58,84.0,92.0,96
79.0,dn5,pkg58,84.0,92.0,96
79.0,dn6,pkg58,84.0,92.0,96
79.0,dn7,pkg58,84.0,92.0,105
79.0,dn8,pkg58,84.0,92.0,105
79.0,dn9,pkg58,84.0,92.0,105
79.0,dn10,pkg58,84.0,92.0,106
79.0,dn11,pkg58,84.0,92.0,106
79.0,dn12,pkg58,84.0,92.0,106
79.0,dn13,pkg58,84.0,92.0,109
79.0,dn14,pkg58,84.0,92.0,109
79.0,dn15,pkg58,84.0,92.0,109
80.0,dn1,pkg59,87.0,96.0,107
80.0,dn2,pkg59,87.0,96.0,107
80.0,dn3,pkg59,87.0,96.0,107
80.0,dn4,pkg59,87.0,96.0,105
80.0,dn5,pkg59,87.0,96.0,105
80.0,dn6,pkg59,87.0,96.0,105
80.0,dn7,pkg59,87.0,96.0,101
80.0,dn8,pkg59,87.0,96.0,101
80.0,dn9,pkg59,87.0,96.0,101
80.0,dn10,pkg59,87.0,96.0,110
80.0,dn11,pkg59,87.0,96.0,110
80.0,dn12,pkg59,87.0,96.0,110
80.0,dn13,pkg59,87.0,96.0,104
80.0,dn14,pkg59,87.0,96.0,104
80.0,dn15,pkg59,87.0,96.0,104
81.0,dn1,pkg60,87.0,92.0,107
81.0,dn2,pkg60,87.0,92.0,107
81.0,dn3,pkg60,87.0,92.0,107
81.0,dn4,pkg60,87.0,92.0,94
81.0,dn5,pkg60,87.0,92.0,94
81.0,dn6,pkg60,87.0,92.0,94
81.0,dn7,pkg60,87.0,92.0,106
81.0,dn8,pkg60,87.0,92.0,106
81.0,dn9,pkg60,87.0,92.0,106
81.0,dn10,pkg60,87.0,92.0,103
81.0,dn11,pkg60,87.0,92.0,103
81.0,dn12,pkg60,87.0,92.0,103
81.0,dn13,pkg60,87.0,92.0,109
81.0,dn14,pkg60,87.0,92.0,109
81.0,dn15,pkg60,87.0,92.0,109
85.0,dn1,pkg61,95.0,104.0,125
85.0,dn2,pkg61,95.0,104.0,125
85.0,dn3,pkg61,95.0,104.0,125
85.0,dn4,pkg61,95.0,104.0,113
85.0,dn5,pkg61,95.0,104.0,113
85.0,dn6,pkg61,95.0,104.0,113
85.0,dn7,pkg61,95.0,104.0,117
85.0,dn8,pkg61,95.0,104.0,117
85.0,dn9,pkg61,95.0,104.0,117
85.0,dn10,pkg61,95.0,104.0,123
85.0,dn11,pkg61,95.0,104.0,123
85.0,dn12,pkg61,95.0,104.0,123
85.0,dn13,pkg61,95.0,104.0,123
85.0,dn14,pkg61,95.0,104.0,123
85.0,dn15,pkg61,95.0,104.0,123
88.0,dn1,pkg62,94.0,99.0,108
88.0,dn2,pkg62,94.0,99.0,108
88.0,dn3,pkg62,94.0,99.0,108
88.0,dn4,pkg62,94.0,99.0,106
88.0,dn5,pkg62,94.0,99.0,106
88.0,dn6,pkg62,94.0,99.0,106
88.0,dn7,pkg62,94.0,99.0,115
88.0,dn8,pkg62,94.0,99.0,115
88.0,dn9,pkg62,94.0,99.0,115
88.0,dn10,pkg62,94.0,99.0,103
88.0,dn11,pkg62,94.0,99.0,103
88.0,dn12,pkg62,94.0,99.0,103
88.0,dn13,pkg62,94.0,99.0,115
88.0,dn14,pkg62,94.0,99.0,115
88.0,dn15,pkg62,94.0,99.0,115
90.0,dn1,pkg63,96.0,103.0,119
90.0,dn2,pkg63,96.0,103.0,119
90.0,dn3,pkg63,96.0,103.0,119
90.0,dn4,pkg63,96.0,103.0,118
90.0,dn5,pkg63,96.0,103.0,118
90.0,dn6,pkg63,96.0,103.0,118
90.0,dn7,pkg63,96.0,103.0,106
90.0,dn8,pkg63,96.0,103.0,106
90.0,dn9,pkg63,96.0,103.0,106
90.0,dn10,pkg63,96.0,103.0,124
90.0,dn11,pkg63,96.0,103.0,124
90.0,dn12,pkg63,96.0,103.0,124
90.0,dn13,pkg63,96.0,103.0,112
90.0,dn14,pkg63,96.0,103.0,112
90.0,dn15,pkg63,96.0,103.0,112
91.0,dn1,pkg64,97.0,104.0,118
91.0,dn2,pkg64,97.0,104.0,118
91.0,dn3,pkg64,97.0,104.0,118
91.0,dn4,pkg64,97.0,104.0,109
91.0,dn5,pkg64,97.0,104.0,109
91.0,dn6,pkg64,97.0,104.0,109
91.0,dn7,pkg64,97.0,104.0,121
91.0,dn8,pkg64,97.0,104.0,121
91.0,dn9,pkg64,97.0,104.0,121
91.0,dn10,pkg64,97.0,104.0,111
91.0,dn11,pkg64,97.0,104.0,111
91.0,dn12,pkg64,97.0,104.0,111
91.0,dn13,pkg64,97.0,104.0,123
91.0,dn14,pkg64,97.0,104.0,123
91.0,dn15,pkg64,97.0,104.0,123
93.0,dn1,pkg65,98.0,108.0,124
93.0,dn2,pkg65,98.0,108.0,124
93.0,dn3,pkg65,98.0,108.0,124
93.0,dn4,pkg65,98.0,108.0,122
93.0,dn5,pkg65,98.0,108.0,122
93.0,dn6,pkg65,98.0,108.0,122
93.0,dn7,pkg65,98.0,108.0,110
93.0,dn8,pkg65,98.0,108.0,110
93.0,dn9,pkg65,98.0,108.0,110
93.0,dn10,pkg65,98.0,108.0,128
93.0,dn11,pkg65,98.0,108.0,128
93.0,dn12,pkg65,98.0,108.0,128
93.0,dn13,pkg65,98.0,108.0,117
93.0,dn14,pkg65,98.0,108.0,117
93.0,dn15,pkg65,98.0,108.0,117
97.0,dn1,pkg66,105.0,111.0,128
97.0,dn2,pkg66,105.0,111.0,128
97.0,dn3,pkg66,105.0,111.0,128
97.0,dn4,pkg66,105.0,111.0,124
97.0,dn5,pkg66,105.0,111.0,124
97.0,dn6,pkg66,105.0,111.0,124
97.0,dn7,pkg66,105.0,111.0,116
97.0,dn8,pkg66,105.0,111.0,116
97.0,dn9,pkg66,105.0,111.0,116
97.0,dn10,pkg66,105.0,111.0,131
97.0,dn11,pkg66,105.0,111.0,131
97.0,dn12,pkg66,105.0,111.0,131
97.0,dn13,pkg66,105.0,111.0,123
97.0,dn14,pkg66,105.0,111.0,123
97.0,dn15,pkg66,105.0,111.0,123
99.0,dn1,pkg67,105.0,115.0,130
99.0,dn2,pkg67,105.0,115.0,130
99.0,dn3,pkg67,105.0,115.0,130
99.0,dn4,pkg67,105.0,115.0,127
99.0,dn5,pkg67,105.0,115.0,127
99.0,dn6,pkg67,105.0,115.0,127
99.0,dn7,pkg67,105.0,115.0,117
99.0,dn8,pkg67,105.0,115.0,117
99.0,dn9,pkg67,105.0,115.0,117
99.0,dn10,pkg67,105.0,115.0,133
99.0,dn11,pkg67,105.0,115.0,133
99.0,dn12,pkg67,105.0,115.0,133
99.0,dn13,pkg67,105.0,115.0,125
99.0,dn14,pkg67,105.0,115.0,125
99.0,dn15,pkg67,105.0,115.0,125
0.0,dn1,pkg1,6.0,13.0,16
0.0,dn1,pkg2,8.0,17.0,34
0.0,dn1,pkg3,9.0,15.0,22
0.0,dn1,pkg4,9.0,17.0,32
0.0,dn1,pkg5,5.0,11.0,20
0.0,dn1,pkg6,8.0,15.0,23
0.0,dn1,pkg7,7.0,12.0,22
0.0,dn1,pkg8,5.0,14.0,28
0.0,dn1,pkg9,7.0,14.0,18
0.0,dn1,pkg10,10.0,17.0,22
0.0,dn1,pkg11,5.0,12.0,22
0.0,dn1,pkg12,5.0,10.0,24
0.0,dn1,pkg13,10.0,17.0,28
0.0,dn1,pkg14,7.0,14.0,30
0.0,dn1,pkg15,7.0,14.0,17
0.0,dn1,pkg16,6.0,13.0,17
0.0,dn1,pkg17,6.0,11.0,28
0.0,dn1,pkg18,9.0,15.0,21
0.0,dn1,pkg19,9.0,14.0,22
0.0,dn1,pkg20,9.0,15.0,31
0.0,dn1,pkg21,9.0,16.0,25
0.0,dn1,pkg22,6.0,13.0,20
0.0,dn2,pkg1,6.0,13.0,16
0.0,dn2,pkg2,8.0,17.0,34
0.0,dn2,pkg3,9.0,15.0,22
0.0,dn2,pkg4,9.0,17.0,32
0.0,dn2,pkg5,5.0,11.0,20
0.0,dn2,pkg6,8.0,15.0,23
0.0,dn2,pkg7,7.0,12.0,22
0.0,dn2,pkg8,5.0,14.0,28
0.0,dn2,pkg9,7.0,14.0,18
0.0,dn2,pkg10,10.0,17.0,22
0.0,dn2,pkg11,5.0,12.0,22
0.0,dn2,pkg12,5.0,10.0,24
0.0,dn2,pkg13,10.0,17.0,28
0.0,dn2,pkg14,7.0,14.0,30
0.0,dn2,pkg15,7.0,14.0,17
0.0,dn2,pkg16,6.0,13.0,17
0.0,dn2,pkg17,6.0,11.0,28
0.0,dn2,pkg18,9.0,15.0,21
0.0,dn2,pkg19,9.0,14.0,22
0.0,dn2,pkg20,9.0,15.0,31
0.0,dn2,pkg21,9.0,16.0,25
0.0,dn2,pkg22,6.0,13.0,20
0.0,dn3,pkg1,6.0,13.0,16
0.0,dn3,pkg2,8.0,17.0,34
0.0,dn3,pkg3,9.0,15.0,22
0.0,dn3,pkg4,9.0,17.0,32
0.0,dn3,pkg5,5.0,11.0,20
0.0,dn3,pkg6,8.0,15.0,23
0.0,dn3,pkg7,7.0,12.0,22
0.0,dn3,pkg8,5.0,14.0,28
0.0,dn3,pkg9,7.0,14.0,18
0.0,dn3,pkg10,10.0,17.0,22
0.0,dn3,pkg11,5.0,12.0,22
0.0,dn3,pkg12,5.0,10.0,24
0.0,dn3,pkg13,10.0,17.0,28
0.0,dn3,pkg14,7.0,14.0,30
0.0,dn3,pkg15,7.0,14.0,17
0.0,dn3,pkg16,6.0,13.0,17
0.0,dn3,pkg17,6.0,11.0,28
0.0,dn3,pkg18,9.0,15.0,21
0.0,dn3,pkg19,9.0,14.0,22
0.0,dn3,pkg20,9.0,15.0,31
0.0,dn3,pkg21,9.0,16.0,25
0.0,dn3,pkg22,6.0,13.0,20
0.0,dn4,pkg1,6.0,13.0,24
0.0,dn4,pkg2,8.0,17.0,30
0.0,dn4,pkg3,9.0,15.0,35
0.0,dn4,pkg4,9.0,17.0,28
0.0,dn4,pkg5,5.0,11.0,23
0.0,dn4,pkg6,8.0,15.0,27
0.0,dn4,pkg7,7.0,12.0,26
0.0,dn4,pkg8,5.0,14.0,18
0.0,dn4,pkg9,7.0,14.0,30
0.0,dn4,pkg10,10.0,17.0,32
0.0,dn4,pkg11,5.0,12.0,25
0.0,dn4,pkg12,5.0,10.0,14
0.0,dn4,pkg13,10.0,17.0,36
0.0,dn4,pkg14,7.0,14.0,18
0.0,dn4,pkg15,7.0,14.0,27
0.0,dn4,pkg16,6.0,13.0,26
0.0,dn4,pkg17,6.0,11.0,22
0.0,dn4,pkg18,9.0,15.0,25
0.0,dn4,pkg19,9.0,14.0,20
0.0,dn4,pkg20,9.0,15.0,24
0.0,dn4,pkg21,9.0,16.0,32
0.0,dn4,pkg22,6.0,13.0,20
0.0,dn5,pkg1,6.0,13.0,24
0.0,dn5,pkg2,8.0,17.0,30
0.0,dn5,pkg3,9.0,15.0,35
0.0,dn5,pkg4,9.0,17.0,28
0.0,dn5,pkg5,5.0,11.0,23
0.0,dn5,pkg6,8.0,15.0,27
0.0,dn5,pkg7,7.0,12.0,26
0.0,dn5,pkg8,5.0,14.0,18
0.0,dn5,pkg9,7.0,14.0,30
0.0,dn5,pkg10,10.0,17.0,32
0.0,dn5,pkg11,5.0,12.0,25
0.0,dn5,pkg12,5.0,10.0,14
0.0,dn5,pkg13,10.0,17.0,36
0.0,dn5,pkg14,7.0,14.0,18
0.0,dn5,pkg15,7.0,14.0,27
0.0,dn5,pkg16,6.0,13.0,26
0.0,dn5,pkg17,6.0,11.0,22
0.0,dn5,pkg18,9.0,15.0,25
0.0,dn5,pkg19,9.0,14.0,20
0.0,dn5,pkg20,9.0,15.0,24
0.0,dn5,pkg21,9.0,16.0,32
0.0,dn5,pkg22,6.0,13.0,20
0.0,dn6,pkg1,6.0,13.0,24
0.0,dn6,pkg2,8.0,17.0,30
0.0,dn6,pkg3,9.0,15.0,35
0.0,dn6,pkg4,9.0,17.0,28
0.0,dn6,pkg5,5.0,11.0,23
0.0,dn6,pkg6,8.0,15.0,27
0.0,dn6,pkg7,7.0,12.0,26
0.0,dn6,pkg8,5.0,14.0,18
0.0,dn6,pkg9,7.0,14.0,30
0.0,dn6,pkg10,10.0,17.0,32
0.0,dn6,pkg11,5.0,12.0,25
0.0,dn6,pkg12,5.0,10.0,14
0.0,dn6,pkg13,10.0,17.0,36
0.0,dn6,pkg14,7.0,14.0,18
0.0,dn6,pkg15,7.0,14.0,27
0.0,dn6,pkg16,6.0,13.0,26
0.0,dn6,pkg17,6.0,11.0,22
0.0,dn6,pkg18,9.0,15.0,25
0.0,dn6,pkg19,9.0,14.0,20
0.0,dn6,pkg20,9.0,15.0,24
0.0,dn6,pkg21,9.0,16.0,32
0.0,dn6,pkg22,6.0,13.0,20
0.0,dn7,pkg1,6.0,13.0,25
0.0,dn7,pkg2,8.0,17.0,21
0.0,dn7,pkg3,9.0,15.0,34
0.0,dn7,pkg4,9.0,17.0,39
0.0,dn7,pkg5,5.0,11.0,17
0.0,dn7,pkg6,8.0,15.0,21
0.0,dn7,pkg7,7.0,12.0,18
0.0,dn7,pkg8,5.0,14.0,30
0.0,dn7,pkg9,7.0,14.0,31
0.0,dn7,pkg10,10.0,17.0,28
0.0,dn7,pkg11,5.0,12.0,17
0.0,dn7,pkg12,5.0,10.0,20
0.0,dn7,pkg13,10.0,17.0,26
0.0,dn7,pkg14,7.0,14.0,26
0.0,dn7,pkg15,7.0,14.0,26
0.0,dn7,pkg16,6.0,13.0,29
0.0,dn7,pkg17,6.0,11.0,18
0.0,dn7,pkg18,9.0,15.0,23
0.0,dn7,pkg19,9.0,14.0,24
0.0,dn7,pkg20,9.0,15.0,21
0.0,dn7,pkg21,9.0,16.0,25
0.0,dn7,pkg22,6.0,13.0,25
0.0,dn8,pkg1,6.0,13.0,25
0.0,dn8,pkg2,8.0,17.0,21
0.0,dn8,pkg3,9.0,15.0,34
0.0,dn8,pkg4,9.0,17.0,39
0.0,dn8,pkg5,5.0,11.0,17
0.0,dn8,pkg6,8.0,15.0,21
0.0,dn8,pkg7,7.0,12.0,18
0.0,dn8,pkg8,5.0,14.0,30
0.0,dn8,pkg9,7.0,14.0,31
0.0,dn8,pkg10,10.0,17.0,28
0.0,dn8,pkg11,5.0,12.0,17
0.0,dn8,pkg12,5.0,10.0,20
0.0,dn8,pkg13,10.0,17.0,26
0.0,dn8,pkg14,7.0,14.0,26
0.0,dn8,pkg15,7.0,14.0,26
0.0,dn8,pkg16,6.0,13.0,29
0.0,dn8,pkg17,6.0,11.0,18
0.0,dn8,pkg18,9.0,15.0,23
0.0,dn8,pkg19,9.0,14.0,24
0.0,dn8,pkg20,9.0,15.0,21
0.0,dn8,pkg21,9.0,16.0,25
0.0,dn8,pkg22,6.0,13.0,25
0.0,dn9,pkg1,6.0,13.0,25
0.0,dn9,pkg2,8.0,17.0,21
0.0,dn9,pkg3,9.0,15.0,34
0.0,dn9,pkg4,9.0,17.0,39
0.0,dn9,pkg5,5.0,11.0,17
0.0,dn9,pkg6,8.0,15.0,21
0.0,dn9,pkg7,7.0,12.0,18
0.0,dn9,pkg8,5.0,14.0,30
0.0,dn9,pkg9,7.0,14.0,31
0.0,dn9,pkg10,10.0,17.0,28
0.0,dn9,pkg11,5.0,12.0,17
0.0,dn9,pkg12,5.0,10.0,20
0.0,dn9,pkg13,10.0,17.0,26
0.0,dn9,pkg14,7.0,14.0,26
0.0,dn9,pkg15,7.0,14.0,26
0.0,dn9,pkg16,6.0,13.0,29
0.0,dn9,pkg17,6.0,11.0,18
0.0,dn9,pkg18,9.0,15.0,23
0.0,dn9,pkg19,9.0,14.0,24
0.0,dn9,pkg20,9.0,15.0,21
0.0,dn9,pkg21,9.0,16.0,25
0.0,dn9,pkg22,6.0,13.0,25
0.0,dn10,pkg1,6.0,13.0,21
0.0,dn10,pkg2,8.0,17.0,37
0.0,dn10,pkg3,9.0,15.0,30
0.0,dn10,pkg4,9.0,17.0,23
0.0,dn10,pkg5,5.0,11.0,26
0.0,dn10,pkg6,8.0,15.0,30
0.0,dn10,pkg7,7.0,12.0,29
0.0,dn10,pkg8,5.0,14.0,23
0.0,dn10,pkg9,7.0,14.0,24
0.0,dn10,pkg10,10.0,17.0,31
0.0,dn10,pkg11,5.0,12.0,28
0.0,dn10,pkg12,5.0,10.0,23
0.0,dn10,pkg13,10.0,17.0,37
0.0,dn10,pkg14,7.0,14.0,27
0.0,dn10,pkg15,7.0,14.0,26
0.0,dn10,pkg16,6.0,13.0,19
0.0,dn10,pkg17,6.0,11.0,30
0.0,dn10,pkg18,9.0,15.0,27
0.0,dn10,pkg19,9.0,14.0,23
0.0,dn10,pkg20,9.0,15.0,32
0.0,dn10,pkg21,9.0,16.0,33
0.0,dn10,pkg22,6.0,13.0,20
0.0,dn11,pkg1,6.0,13.0,21
0.0,dn11,pkg2,8.0,17.0,37
0.0,dn11,pkg3,9.0,15.0,30
0.0,dn11,pkg4,9.0,17.0,23
0.0,dn11,pkg5,5.0,11.0,26
0.0,dn11,pkg6,8.0,15.0,30
0.0,dn11,pkg7,7.0,12.0,29
0.0,dn11,pkg8,5.0,14.0,23
0.0,dn11,pkg9,7.0,14.0,24
0.0,dn11,pkg10,10.0,17.0,31
0.0,dn11,pkg11,5.0,12.0,28
0.0,dn11,pkg12,5.0,10.0,23
0.0,dn11,pkg13,10.0,17.0,37
0.0,dn11,pkg14,7.0,14.0,27
0.0,dn11,pkg15,7.0,14.0,26
0.0,dn11,pkg16,6.0,13.0,19
0.0,dn11,pkg17,6.0,11.0,30
0.0,dn11,pkg18,9.0,15.0,27
0.0,dn11,pkg19,9.0,14.0,23
0.0,dn11,pkg20,9.0,15.0,32
0.0,dn11,pkg21,9.0,16.0,33
0.0,dn11,pkg22,6.0,13.0,20
0.0,dn12,pkg1,6.0,13.0,21
0.0,dn12,pkg2,8.0,17.0,37
0.0,dn12,pkg3,9.0,15.0,30
0.0,dn12,pkg4,9.0,17.0,23
0.0,dn12,pkg5,5.0,11.0,26
0.0,dn12,pkg6,8.0,15.0,30
0.0,dn12,pkg7,7.0,12.0,29
0.0,dn12,pkg8,5.0,14.0,23
0.0,dn12,pkg9,7.0,14.0,24
0.0,dn12,pkg10,10.0,17.0,31
0.0,dn12,pkg11,5.0,12.0,28
0.0,dn12,pkg12,5.0,10.0,23
0.0,dn12,pkg13,10.0,17.0,37
0.0,dn12,pkg14,7.0,14.0,27
0.0,dn12,pkg15,7.0,14.0,26
0.0,dn12,pkg16,6.0,13.0,19
0.0,dn12,pkg17,6.0,11.0,30
0.0,dn12,pkg18,9.0,15.0,27
0.0,dn12,pkg19,9.0,14.0,23
0.0,dn12,pkg20,9.0,15.0,32
0.0,dn12,pkg21,9.0,16.0,33
0.0,dn12,pkg22,6.0,13.0,20
0.0,dn13,pkg1,6.0,13.0,23
0.0,dn13,pkg2,8.0,17.0,29
0.0,dn13,pkg3,9.0,15.0,27
0.0,dn13,pkg4,9.0,17.0,39
0.0,dn13,pkg5,5.0,11.0,15
0.0,dn13,pkg6,8.0,15.0,19
0.0,dn13,pkg7,7.0,12.0,14
0.0,dn13,pkg8,5.0,14.0,32
0.0,dn13,pkg9,7.0,14.0,26
0.0,dn13,pkg10,10.0,17.0,22
0.0,dn13,pkg11,5.0,12.0,16
0.0,dn13,pkg12,5.0,10.0,24
0.0,dn13,pkg13,10.0,17.0,20
0.0,dn13,pkg14,7.0,14.0,31
0.0,dn13,pkg15,7.0,14.0,21
0.0,dn13,pkg16,6.0,13.0,26
0.0,dn13,pkg17,6.0,11.0,25
0.0,dn13,pkg18,9.0,15.0,21
0.0,dn13,pkg19,9.0,14.0,25
0.0,dn13,pkg20,9.0,15.0,28
0.0,dn13,pkg21,9.0,16.0,18
0.0,dn13,pkg22,6.0,13.0,24
0.0,dn14,pkg1,6.0,13.0,23
0.0,dn14,pkg2,8.0,17.0,29
0.0,dn14,pkg3,9.0,15.0,27
0.0,dn14,pkg4,9.0,17.0,39
0.0,dn14,pkg5,5.0,11.0,15
0.0,dn14,pkg6,8.0,15.0,19
0.0,dn14,pkg7,7.0,12.0,14
0.0,dn14,pkg8,5.0,14.0,32
0.0,dn14,pkg9,7.0,14.0,26
0.0,dn14,pkg10,10.0,17.0,22
0.0,dn14,pkg11,5.0,12.0,16
0.0,dn14,pkg12,5.0,10.0,24
0.0,dn14,pkg13,10.0,17.0,20
0.0,dn14,pkg14,7.0,14.0,31
0.0,dn14,pkg15,7.0,14.0,21
0.0,dn14,pkg16,6.0,13.0,26
0.0,dn14,pkg17,6.0,11.0,25
0.0,dn14,pkg18,9.0,15.0,21
0.0,dn14,pkg19,9.0,14.0,25
0.0,dn14,pkg20,9.0,15.0,28
0.0,dn14,pkg21,9.0,16.0,18
0.0,dn14,pkg22,6.0,13.0,24
0.0,dn15,pkg1,6.0,13.0,23
0.0,dn15,pkg2,8.0,17.0,29
0.0,dn15,pkg3,9.0,15.0,27
0.0,dn15,pkg4,9.0,17.0,39
0.0,dn15,pkg5,5.0,11.0,15
0.0,dn15,pkg6,8.0,15.0,19
0.0,dn15,pkg7,7.0,12.0,14
0.0,dn15,pkg8,5.0,14.0,32
0.0,dn15,pkg9,7.0,14.0,26
0.0,dn15,pkg10,10.0,17.0,22
0.0,dn15,pkg11,5.0,12.0,16
0.0,dn15,pkg12,5.0,10.0,24
0.0,dn15,pkg13,10.0,17.0,20
0.0,dn15,pkg14,7.0,14.0,31
0.0,dn15,pkg15,7.0,14.0,21
0.0,dn15,pkg16,6.0,13.0,26
0.0,dn15,pkg17,6.0,11.0,25
0.0,dn15,pkg18,9.0,15.0,21
0.0,dn15,pkg19,9.0,14.0,25
0.0,dn15,pkg20,9.0,15.0,28
0.0,dn15,pkg21,9.0,16.0,18
0.0,dn15,pkg22,6.0,13.0,24
1.0,dn1,pkg23,8.0,15.0,16
1.0,dn2,pkg23,8.0,15.0,16
1.0,dn3,pkg23,8.0,15.0,16
1.0,dn4,pkg23,8.0,15.0,29
1.0,dn5,pkg23,8.0,15.0,29
1.0,dn6,pkg23,8.0,15.0,29
1.0,dn7,pkg23,8.0,15.0,29
1.0,dn8,pkg23,8.0,15.0,29
1.0,dn9,pkg23,8.0,15.0,29
1.0,dn10,pkg23,8.0,15.0,25
1.0,dn11,pkg23,8.0,15.0,25
1.0,dn12,pkg23,8.0,15.0,25
1.0,dn13,pkg23,8.0,15.0,25
1.0,dn14,pkg23,8.0,15.0,25
1.0,dn15,pkg23,8.0,15.0,25
3.0,dn1,pkg24,10.0,19.0,26
3.0,dn2,pkg24,10.0,19.0,26
3.0,dn3,pkg24,10.0,19.0,26
3.0,dn4,pkg24,10.0,19.0,39
3.0,dn5,pkg24,10.0,19.0,39
3.0,dn6,pkg24,10.0,19.0,39
3.0,dn7,pkg24,10.0,19.0,37
3.0,dn8,pkg24,10.0,19.0,37
3.0,dn9,pkg24,10.0,19.0,37
3.0,dn10,pkg24,10.0,19.0,34
3.0,dn11,pkg24,10.0,19.0,34
3.0,dn12,pkg24,10.0,19.0,34
3.0,dn13,pkg24,10.0,19.0,31
3.0,dn14,pkg24,10.0,19.0,31
3.0,dn15,pkg24,10.0,19.0,31
6.0,dn1,pkg25,16.0,23.0,33
6.0,dn2,pkg25,16.0,23.0,33
6.0,dn3,pkg25,16.0,23.0,33
6.0,dn4,pkg25,16.0,23.0,28
6.0,dn5,pkg25,16.0,23.0,28
6.0,dn6,pkg25,16.0,23.0,28
6.0,dn7,pkg25,16.0,23.0,37
6.0,dn8,pkg25,16.0,23.0,37
6.0,dn9,pkg25,16.0,23.0,37
6.0,dn10,pkg25,16.0,23.0,29
6.0,dn11,pkg25,16.0,23.0,29
6.0,dn12,pkg25,16.0,23.0,29
6.0,dn13,pkg25,16.0,23.0,38
6.0,dn14,pkg25,16.0,23.0,38
6.0,dn15,pkg25,16.0,23.0,38
8.0,dn1,pkg26,14.0,24.0,34
8.0,dn2,pkg26,14.0,24.0,34
8.0,dn3,pkg26,14.0,24.0,34
8.0,dn4,pkg26,14.0,24.0,28
8.0,dn5,pkg26,14.0,24.0,28
8.0,dn6,pkg26,14.0,24.0,28
8.0,dn7,pkg26,14.0,24.0,37
8.0,dn8,pkg26,14.0,24.0,37
8.0,dn9,pkg26,14.0,24.0,37
8.0,dn10,pkg26,14.0,24.0,31
8.0,dn11,pkg26,14.0,24.0,31
8.0,dn12,pkg26,14.0,24.0,31
8.0,dn13,pkg26,14.0,24.0,38
8.0,dn14,pkg26,14.0,24.0,38
8.0,dn15,pkg26,14.0,24.0,38
10.0,dn1,pkg27,19.0,25.0,33
10.0,dn2,pkg27,19.0,25.0,33
10.0,dn3,pkg27,19.0,25.0,33
10.0,dn4,pkg27,19.0,25.0,32
10.0,dn5,pkg27,19.0,25.0,32
10.0,dn6,pkg27,19.0,25.0,32
10.0,dn7,pkg27,19.0,25.0,38
10.0,dn8,pkg27,19.0,25.0,38
10.0,dn9,pkg27,19.0,25.0,38
10.0,dn10,pkg27,19.0,25.0,31
10.0,dn11,pkg27,19.0,25.0,31
10.0,dn12,pkg27,19.0,25.0,31
10.0,dn13,pkg27,19.0,25.0,38
10.0,dn14,pkg27,19.0,25.0,38
10.0,dn15,pkg27,19.0,25.0,38
12.0,dn1,pkg28,21.0,27.0,37
12.0,dn2,pkg28,21.0,27.0,37
12.0,dn3,pkg28,21.0,27.0,37
12.0,dn4,pkg28,21.0,27.0,31
12.0,dn5,pkg28,21.0,27.0,31
12.0,dn6,pkg28,21.0,27.0,31
12.0,dn7,pkg28,21.0,27.0,38
12.0,dn8,pkg28,21.0,27.0,38
12.0,dn9,pkg28,21.0,27.0,38
12.0,dn10,pkg28,21.0,27.0,36
12.0,dn11,pkg28,21.0,27.0,36
12.0,dn12,pkg28,21.0,27.0,36
12.0,dn13,pkg28,21.0,27.0,40
12.0,dn14,pkg28,21.0,27.0,40
12.0,dn15,pkg28,21.0,27.0,40
14.0,dn1,pkg29,24.0,31.0,41
14.0,dn2,pkg29,24.0,31.0,41
14.0,dn3,pkg29,24.0,31.0,41
14.0,dn4,pkg29,24.0,31.0,42
14.0,dn5,pkg29,24.0,31.0,42
14.0,dn6,pkg29,24.0,31.0,42
14.0,dn7,pkg29,24.0,31.0,36
14.0,dn8,pkg29,24.0,31.0,36
14.0,dn9,pkg29,24.0,31.0,36
14.0,dn10,pkg29,24.0,31.0,46
14.0,dn11,pkg29,24.0,31.0,46
14.0,dn12,pkg29,24.0,31.0,46
14.0,dn13,pkg29,24.0,31.0,37
14.0,dn14,pkg29,24.0,31.0,37
14.0,dn15,pkg29,24.0,31.0,37
17.0,dn1,pkg30,23.0,30.0,40
17.0,dn2,pkg30,23.0,30.0,40
17.0,dn3,pkg30,23.0,30.0,40
17.0,dn4,pkg30,23.0,30.0,37
17.0,dn5,pkg30,23.0,30.0,37
17.0,dn6,pkg30,23.0,30.0,37
17.0,dn7,pkg30,23.0,30.0,38
17.0,dn8,pkg30,23.0,30.0,38
17.0,dn9,pkg30,23.0,30.0,38
17.0,dn10,pkg30,23.0,30.0,42
17.0,dn11,pkg30,23.0,30.0,42
17.0,dn12,pkg30,23.0,30.0,42
17.0,dn13,pkg30,23.0,30.0,40
17.0,dn14,pkg30,23.0,30.0,40
17.0,dn15,pkg30,23.0,30.0,40
19.0,dn1,pkg31,26.0,31.0,35
19.0,dn2,pkg31,26.0,31.0,35
19.0,dn3,pkg31,26.0,31.0,35
19.0,dn4,pkg31,26.0,31.0,42
19.0,dn5,pkg31,26.0,31.0,42
19.0,dn6,pkg31,26.0,31.0,42
19.0,dn7,pkg31,26.0,31.0,41
19.0,dn8,pkg31,26.0,31.0,41
19.0,dn9,pkg31,26.0,31.0,41
19.0,dn10,pkg31,26.0,31.0,41
